"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"2214","tt0087892",7087,"Passage to India, A (1984)","Adventure|Drama",15927,"False","The film is set during the period of growing influence of the Indian independence movement in the British Raj. It begins with the arrival in India of a British woman, Miss Adela Quested (Judy Davis), who is joining her fiancé, a city magistrate named Ronny Heaslop (Nigel Havers). She and Ronny's mother, Mrs. Moore (Peggy Ashcroft), befriend an Indian doctor, Aziz H. Ahmed (Victor Banerjee).","11.842837","http://image.tmdb.org/t/p/w185//rsgf8xM6O2UhAig6SbdXNt8xPLI.jpg"
"2215","tt0087909",6803,"Phenomena (a.k.a. Creepers) (1985)","Horror|Mystery|Thriller",29161,"False","A young girl, with an amazing ability to communicate with insects, is transferred to an exclusive Swiss boarding school, where her unusual capability might help solve a string of murders.","5.621519","http://image.tmdb.org/t/p/w185//qUwGQT1EtkIm8vtN3VtnBDOoV7q.jpg"
"2216","tt0087910",8591,"Philadelphia Experiment, The (1984)","Adventure|Drama|Sci-Fi",10606,"False","Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.","13.378587","http://image.tmdb.org/t/p/w185//4J0n9oFLfdkcCA86bXCnViJKxzd.jpg"
"2217","tt0087921",3111,"Places in the Heart (1984)","Drama",13681,"False","In 1930s Southern US, a widow and her family try to run their cotton farm with the help of a disparate group of friends.","3.712567","http://image.tmdb.org/t/p/w185//nlTs2BfNGf6EEqpqC76M0fgTsDQ.jpg"
"2218","tt0087928",2378,"Police Academy (1984)","Comedy|Crime",9336,"False","New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!","8.354488","http://image.tmdb.org/t/p/w185//ApsenIoTzEScNe4HIRSKlmFQQhC.jpg"
"2219","tt0087932",2347,"Pope of Greenwich Village, The (1984)","Drama",32081,"False","Charlie and his troublesome cousin Paulie decide to steal $150000 in order to back a ""sure thing"" race horse that Paulie has inside information on. The aftermath of the robbery gets them into serious trouble with the local Mafia boss and the corrupt New York City police department.","4.652503","http://image.tmdb.org/t/p/w185//k0RJkaPPerN0LZtQKIvxWQgakAF.jpg"
"2220","tt0087957",8266,"Purple Rain (1984)","Drama|Musical",13763,"False","A young man with a talent for music meets an aspiring singer, Apollonia, and finds that talent alone isn't all that he needs.","9.190328","http://image.tmdb.org/t/p/w185//epUyAfIgsrpIcY0qi6dhnay5rpl.jpg"
"2221","tt0087980",2928,"Razor's Edge, The (1984)","Drama",24453,"False","He had everything and wanted nothing. He learned that he had nothing and wanted everything. He saved the world and then it shattered. The path to enlightenment is as sharp and narrow as a razor's edge.","1.697455","http://image.tmdb.org/t/p/w185//ai6iFng036xuBGeDVSEOdhkKrZ2.jpg"
"2222","tt0087983",71804,"Reckless (1984)","Comedy|Drama|Romance",38702,"False","Rebellious footballer Johnny, falls for cheerleader Tracy. They come from opposite backgrounds; she's from a comfortable well off family, he is poor and broken. Tracy already has a boyfriend but he acts like a jerk, so Johnny has to win Tracy's heart - something she seems reluctant to let him do.","1.383981","http://image.tmdb.org/t/p/w185//vcy9rQnMvacN5kN4wY7fvlukyLc.jpg"
"2223","tt0087985",3441,"Red Dawn (1984)","Action|Drama|War",1880,"False","It is the mid-1980s. From out of the sky, Soviet and Cuban troops begin landing on the football field of a Colorado high school. In seconds, the paratroops have attacked the school and sent a group of teenagers fleeing into the mountains. Armed only with hunting rifles, pistols and bows and arrows, the teens struggles to survive the bitter winter and Soviet KGB patrols hunting for them.","8.233168","http://image.tmdb.org/t/p/w185//hVyeN1aFmqLsRK9VNElETYBDtnf.jpg"
"2224","tt0087995",1965,"Repo Man (1984)","Comedy|Sci-Fi",13820,"False","A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.","6.357559","http://image.tmdb.org/t/p/w185//e3I831drBvpHe6FFb93geZxqU5c.jpg"
"2225","tt0088000",4214,"Revenge of the Nerds (1984)","Comedy",14052,"False","At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.","5.780761","http://image.tmdb.org/t/p/w185//3MSty4agBqMbCHfw11MZ3DzrC21.jpg"
"2226","tt0088007",3109,"River, The (1984)","Drama",38557,"False","Farming family battles severe storms, a bank threatening to reposses their farm, and other hard times in a battle to save and hold on to their farm.","6.303384","http://image.tmdb.org/t/p/w185//gbj6gZi7lAtXpJiUsPSAL4rfgmC.jpg"
"2227","tt0088011",2406,"Romancing the Stone (1984)","Action|Adventure|Comedy|Romance",9326,"False","Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle...","6.827193","http://image.tmdb.org/t/p/w185//3TqpkTYiltYsxYatdug6WDgdRKL.jpg"
"2228","tt0088024",3937,"Runaway (1984)","Sci-Fi|Thriller",9507,"False","In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.","2.537509","http://image.tmdb.org/t/p/w185//PqQCNaw2FfOgDQGruvBwjAx5wD.jpg"
"2229","tt0088083",32825,"Sexmission (Seksmisja) (1984)","Adventure|Comedy|Sci-Fi",19673,"False","Two scientists are chosen as guinea pigs for a time experiment: they are placed in hibernation and should be brought back to life after three years. In the meantime, however, the World War III breaks out and life have been wiped out of the surface of the Earth. When they wake up, it turns out that not only 50 years have passed but also that they are the only living specimens of the male sex in a new, underground society composed exclusively of women.","3.603836","http://image.tmdb.org/t/p/w185//uHPD4r4ahqHfzNS7hrXdZuuflGm.jpg"
"2230","tt0088128",2144,"Sixteen Candles (1984)","Comedy|Romance",15144,"False","A teenage girls deals with her parents forgetting her birthday and a crush on her high school's heartthrob.","6.683723","http://image.tmdb.org/t/p/w185//rzTrRQg5ek47Yl0Vfenc69r9gOd.jpg"
"2231","tt0088146",2852,"Soldier's Story, A (1984)","Drama",26522,"False","In the towm of Tynen, Louisiana, a black Master Sergeant is found shot to death just outside the local Army Base. A military lawyer, also a black man, is sent from Washington to conduct an investigation. Facing an uncooperative chain of command and fearful black troops, Captain Davenport must battle with deceipt and prejudice in order to find out exactly who really did kill Sergeant Waters.","12.019262","http://image.tmdb.org/t/p/w185//x7aHIC6TguRhwAI0k7OPLhI86lW.jpg"
"2232","tt0088161",2100,"Splash (1984)","Comedy|Fantasy|Romance",2619,"False","A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.","8.441602","http://image.tmdb.org/t/p/w185//nP4O0DUMvqlxvptcjOHdyzK0T2Y.jpg"
"2233","tt0088170",1375,"Star Trek III: The Search for Spock (1984)","Action|Adventure|Sci-Fi",157,"False","Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.","6.197298","http://image.tmdb.org/t/p/w185//b9ZaPiD6AaZR7CgQP5P4Kg893QL.jpg"
"2234","tt0088172",3699,"Starman (1984)","Adventure|Drama|Romance|Sci-Fi",9663,"False","An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.","9.763928","http://image.tmdb.org/t/p/w185//3QQ170R8BVr4NPzvNUMqttFqmGi.jpg"
"2235","tt0088178",2859,"Stop Making Sense (1984)","Documentary|Musical",24128,"False","David Byrne walks onto the stage and does a solo ""Psycho Killer"". Jerry Harrison, Tina Weymouth and Chris Frantz join him for two more songs. The crew is busy, still setting up. Then, three more musicians and two back-up singers join the band. Everybody sings, plays, harmonizes, dances, and runs. In this concert film, the Talking Heads hardly talk, don't stop, and always make sense.","2.359569","http://image.tmdb.org/t/p/w185//93dC3z7u9TbaFuLT4rVqqWiZ6K9.jpg"
"2236","tt0088184",3925,"Stranger Than Paradise (1984)","Comedy|Drama",469,"False","Rootless Hungarian émigré Willie, his pal Eddie, and visiting sixteen-year-old cousin Eva always manage to make the least of any situation, whether aimlessly traversing the drab interiors and environs of New York City, Cleveland, or an anonymous Florida suburb.","11.33706","http://image.tmdb.org/t/p/w185//Ett7TAy9y5R0p08REDgErVmLPf.jpg"
"2237","tt0088206",3877,"Supergirl (1984)","Action|Adventure|Fantasy",9651,"False","After losing a powerful orb, Kara, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch","11.932675","http://image.tmdb.org/t/p/w185//qy3DP7UBgZcoQwkCNgINvHPe2L9.jpg"
"2238","tt0088213",7283,"Swing Shift (1984)","Drama",18446,"False","In 1941 America Kay and her husband are happy enough until he enlists after Pearl Harbor. Against his wishes, his wife takes a job at the local aircraft plant where she meets Hazel, the singer from across the way the two soon become firm friends and with the other girls become increasingly expert workers. As the war drags on Kay finally dates her trumpet playing foreman and life gets complicated","1.787996","http://image.tmdb.org/t/p/w185//8Ssjwl6J68W9X63zJQvvPnhn6nH.jpg"
"2239","tt0088247",1240,"Terminator, The (1984)","Action|Sci-Fi|Thriller",218,"False","In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?","19.293562","http://image.tmdb.org/t/p/w185//q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg"
"2240","tt0088256",5344,"Thief of Hearts (1984)","Drama|Thriller",48482,"False","A woman trapped in a boring marriage begins an affair with a handsome man who seems able to read her mind. She doesn't know that he has broken into her house and read her diaries, where she has recorded her deepest thoughts and fantasies.","0.941383","http://image.tmdb.org/t/p/w185//rqgSgM1m60x7XItwRajS8UDWXNX.jpg"
"2241","tt0088258",1288,"This Is Spinal Tap (1984)","Comedy",11031,"False","""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.","13.981499","http://image.tmdb.org/t/p/w185//2VDPeoPJ2bKdmfuJxxCktx1hr5g.jpg"
"2242","tt0088263",152173,"Michael Jackson's Thriller (1983)","Horror",92060,"False","A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloody-thirsty zombies.","17.85649","http://image.tmdb.org/t/p/w185//puLSRxaG8MweynoRt8wZS8ZXZRM.jpg"
